	X0100.015.007	X0285.015.009	X1000.015.002	X1005.015.008	X1009.015.013	X1011.015.015	X1013.015.017	X1015.015.019	X1016.015.020	X1017.015.021	X1018.015.022	X1019.015.023	X1051.016.036	X1058.016.043	X1084.016.071	X1089.016.076	X1092.016.079	X1106.016.093	X1150.016.137	X1155.016.142	X1158.016.145	X1161.016.148	X1163.016.150	X1184.016.171	X1190.016.177	X1195.016.182	X1204.016.191	X1435.019.073	X1480.019.118	X1484.019.122	X1486.019.124	X1500.019.138	X1503.019.141	X1504.019.142	X1526.019.164	X1535.019.173	X1537.019.175	X1541.019.179	X1542.019.180	X1543.019.181	X1544.019.182	X1545.019.183	X1547.019.185	X1551.019.189	X1553.019.191	X1554.019.192	X1555.019.193	X1556.019.194	X1557.019.195	X1558.019.196	X1559.019.197	X1563.019.201	X1564.019.202	X1565.019.203	X1566.019.204	X1567.019.205	X1568.019.206	X1569.019.207	X1571.019.209	X1573.019.211	X1575.019.213	X1576.019.214	X1581.019.219
Galactose metabolism	0.66031746031746	0.0689655172413793	0.676511954992968	0.134920634920635	0.414985590778098	0.0162412993039443	0.786363636363636	0.845070422535211	0.936995153473344	0.809271523178808	0.927385892116183	0.508474576271186	0.149847094801223	0.688888888888889	0.337094499294781	0.00864553314121038	0.611510791366906	0.355603448275862	0.120104438642298	0.987206823027719	0.944444444444444	0.92485549132948	0.793785310734463	0.492447129909366	0.0336842105263158	0.873310810810811	0.129151291512915	0.938902743142145	0.885985748218527	0.312101910828025	0.0788590604026846	0.936170212765957	0.883959044368601	0.207692307692308	0.9119804400978	0.674094707520891	0.784776902887139	0.925925925925926	0.523404255319149	0.938342967244701	0.5	0.599514563106796	0.0233545647558386	0.231833910034602	0.914156626506024	0.204204204204204	0.823765020026702	0.264864864864865	0.773049645390071	0.570786516853933	0.0921248142644874	0.906313645621181	0.417974322396576	0.43046357615894	0.514285714285714	0.47972972972973	0.110410094637224	0.870147255689424	0.723292469352014	0.116161616161616	0.852791878172589	0.763213530655391	0.964391691394659
Gap junction	0.65034965034965	0.596666666666667	0.848851269649335	0.731277533039648	0.112433862433862	0.241962774957699	0.413127413127413	0.223628691983122	0.990450204638472	0.18013856812933	0.45271629778672	0.7085346215781	0.512853470437018	0.923948220064725	0.682464454976303	0.272844272844273	0.138335287221571	0.614357262103506	0.93984962406015	0.38019801980198	0.344428364688857	0.883221476510067	0.994550408719346	0.879021879021879	0.230277185501066	0.994565217391304	0.995412844036697	0.140388768898488	0.347826086956522	0.498207885304659	0.157814871016692	0.184699453551913	0.569784172661871	0.183406113537118	0.921985815602837	1	0.137982195845697	0.553333333333333	0.541592920353982	0.571142284569138	0.493723849372385	0.374203821656051	0.22040072859745	0.136046511627907	0.263707571801567	0.371647509578544	0.888625592417062	0.703071672354949	0.0974930362116992	0.785223367697594	0.883312421580928	0.872380952380952	0.847478474784748	0.0516499282639885	0.214528944381385	0.837545126353791	0.225531914893617	0.659649122807018	0.694444444444444	0.820484581497797	0.952732644017725	0.885245901639344	0.217054263565891
Gastric acid secretion	0.652733118971061	0.547738693467337	0.237797246558198	0.896706586826347	0.555851063829787	0.964110929853181	0.530075187969925	0.578871201157742	0.154811715481172	0.179577464788732	0.0295275590551181	0.8515625	0.799472295514512	0.841269841269841	0.291666666666667	0.0757180156657963	0.0297973778307509	0.87375415282392	0.809160305343511	0.153550863723608	0.301659125188537	0.150684931506849	0.829787234042553	0.264126149802891	0.376569037656904	0.462783171521036	0.965357967667437	0.0682819383259912	0.248554913294798	0.320512820512821	0.304878048780488	0.547380156075808	0.602446483180428	0.462664714494876	0.281150159744409	0.936797752808989	0.18693009118541	0.407608695652174	0.542222222222222	0.0691699604743083	0.379407616361072	0.489291598023064	0.476534296028881	0.853333333333333	0.125827814569536	0.278283485045514	0.906666666666667	0.831081081081081	0.189358372456964	0.18259385665529	0.0662420382165605	0.484342379958246	0.661330049261084	0.16966966966967	0.0741599073001159	0.777914110429448	0.6	0.0319526627218935	0.517017828200972	0.835201793721973	0.295522388059701	0.473684210526316	0.26509186351706
Gastric cancer	0.147321428571429	0.126050420168067	0.997750281214848	0.949860724233983	0.337408312958435	0.958762886597938	0.992546583850932	0.962912087912088	0.798283261802575	0.986928104575163	0.921529175050302	0.98937784522003	0.995266272189349	0.514619883040936	0.372549019607843	0.0168471720818291	0.9198682766191	0.673202614379085	0.023728813559322	0.878260869565217	0.985130111524164	0.797979797979798	0.198019801980198	0.977941176470588	0.0356347438752784	0.560126582278481	0.0199667221297837	1	0.0119760479041916	0.82010582010582	0.0886981402002861	0.0666666666666667	0.247232472324723	0.21448087431694	0.342245989304813	0.00440528634361234	0.530346820809249	0.218274111675127	0.964788732394366	0.13265306122449	0.99740932642487	0.0338983050847458	1	0.666666666666667	0.903961584633854	0.683229813664596	0.795555555555556	0.147826086956522	0.961262553802009	0.736585365853659	0.99290780141844	0.00368324125230203	0.0813008130081301	0.372252747252747	0.80926724137931	0.264150943396226	0.00558659217877095	0.963576158940397	0.848396501457726	0.976190476190476	0.908783783783784	0.825622775800712	0.0913461538461538
Glioma	0.0160771704180064	0.819095477386935	1	0.961077844311377	0.949468085106383	0.491002570694087	0.406015037593985	0.646302250803859	0.9721059972106	1	0.984251968503937	1	0.200819672131148	0.142857142857143	0.209677419354839	0.157963446475196	0.575685339690107	0.995	0.610951008645533	0.367983367983368	0.248868778280543	0.389705882352941	0.943262411347518	0.646517739816032	0.0481171548117155	0.9375	0.790861159929701	1	0.069364161849711	0.928571428571429	0.0564024390243902	0.495238095238095	0.996941896024465	0.94289897510981	0.972423802612482	0.00689655172413793	0.954407294832827	0.0037593984962406	0.989130434782609	0.16798418972332	1	0.30126582278481	0.933212996389892	1	0.802649006622517	0.0858369098712446	0.757575757575758	0.97972972972973	0.685446009389671	0.466346153846154	0.619108280254777	0.179732313575526	0.62807881773399	0.726726726726727	0.921205098493627	0.0802139037433155	0.00408163265306122	0.253254437869822	1	0.163636363636364	0.0925373134328358	0.780399274047187	0.031496062992126
Glucagon signaling pathway	0.728624535315985	0.96849087893864	0.867612293144208	1	0.462864721485411	1	0.471074380165289	0.725752508361204	1	0.513083048919226	0.997967479674797	1	0.665071770334928	0.852861035422343	0.777011494252874	0.205256570713392	1	0.919191919191919	1	0.998073217726397	0.784126984126984	0.874493927125506	0.859437751004016	0.378690629011553	0.0255863539445629	1	0.996688741721854	1	1	0.951351351351351	0.995468277945619	0.536231884057971	0.833333333333333	0.096989966555184	0.833333333333333	1	0.682098765432099	0.986607142857143	0.995444191343964	0.504065040650406	0.998648648648649	0.239010989010989	1	0.989643268124281	0.950507614213198	0.962441314553991	0.978571428571429	0.992452830188679	0.273570324574961	0.767918088737201	0.475836431226766	0.684014869888476	0.851367419738407	0.864022662889518	0.948717948717949	0.515723270440252	0.116666666666667	0.599770642201835	1	0.388059701492537	1	0.988636363636364	0.591784338896021
Glutamatergic synapse	0.293172690763052	0.305177111716621	0.655413271245634	0.724431818181818	0.38560411311054	0.723684210526316	0.780077619663648	0.803347280334728	0.957364341085271	0.0773480662983425	0.839920948616601	0.9984375	0.154894671623296	0.105426356589147	0.0466970387243736	0.00987654320987654	0.0262557077625571	0.701530612244898	0.0685358255451713	0.413333333333333	0.591630591630592	0.520314547837484	0.887874837027379	0.452350698856417	0.890792291220557	0.38368580060423	0.233443708609272	0.134878819810327	0.5	0.463195691202873	0.438914027149321	0.791220556745182	0.208510638297872	0.685028248587571	0.749307479224377	0.751651254953765	0.833333333333333	0.148578811369509	0.478339350180505	0.172413793103448	0.807743658210948	0.15541601255887	0.0711678832116788	0.460227272727273	0.7975	0.210199004975124	0.311852704257768	0.53485254691689	0.882352941176471	0.666666666666667	0.928915662650602	0.622559652928417	0.514285714285714	0.256944444444444	0.482182628062361	0.681293302540416	0.960408684546616	0.144796380090498	0.727134146341463	0.883351007423118	0.628698224852071	0.185682326621924	0.882057716436637
Glutathione metabolism	0.813153961136024	0.0714285714285714	0.682476943346509	0.00309119010819165	0.922967189728959	0.91156462585034	1	0.931851851851852	0.981873111782477	0.469715698393078	0.0180722891566265	0.994962216624685	0.388888888888889	0.987244897959184	0.537484116899619	0.00784313725490196	0.809160305343511	0.9245960502693	0.539412673879444	0.356617647058824	0.894009216589862	0.152737752161383	0.91027496382055	0.996575342465753	0.982558139534884	0.0411311053984576	0.401801801801802	0.424	0.1792	0.271217712177122	0.734246575342466	0.757075471698113	0.542274052478134	0.0576631259484067	0.722054380664653	0.977346278317152	1	0.0922865013774105	0.998102466793169	0.990079365079365	0.955022488755622	0.715434083601286	0.467509025270758	0.703473945409429	0.911660777385159	0.489100817438692	0.295652173913043	0.998548621190131	1	0.777981651376147	0.415094339622642	0.464358452138493	0.768518518518518	0.602184087363494	0.696642685851319	0.433813892529489	0.392857142857143	0.945945945945946	0.147699757869249	0.546948356807512	0.75516693163752	0.770093457943925	0.452296819787986
Glycerolipid metabolism	0.00892857142857143	0.996598639455782	0.0301724137931034	0.994169096209913	0.924137931034483	0.0394088669950739	0.639455782312925	0.121580547112462	0.500717360114778	0.574029126213592	0.699186991869919	0.939344262295082	0.276752767527675	0.431818181818182	0.952020202020202	0.0204638472032742	0.339646464646465	0.271461716937355	0.663594470046083	0.455535390199637	0.574780058651026	0.447457627118644	0.574257425742574	0.447405329593268	0.0390946502057613	0.855960264900662	0.958695652173913	0.998875140607424	1	0.982986767485822	0.549141965678627	0.893271461716937	0.16012084592145	0.971264367816092	1	0.959876543209877	0.934844192634561	0.89568345323741	0.90316573556797	0.993927125506073	0.287591240875912	0.991816693944354	0.311909262759924	0.849127182044888	0.653314917127072	0.100371747211896	0.0572916666666667	0.580952380952381	0.99234693877551	0.0112612612612613	0.284196547144754	0.0810810810810811	0.208062418725618	0.417298937784522	0.654970760233918	0.776190476190476	0.114391143911439	0.241336633663366	0.85973597359736	0.854970760233918	0.358166189111748	0.484230055658627	0.245205479452055
Glycerophospholipid metabolism	0.461818181818182	0.997481108312343	0.987012987012987	0.955686853766617	0.9921875	0.0173697270471464	0.996036988110964	0.839662447257384	0.171195652173913	0.326901248581158	0.648261758691207	0.994638069705094	0.983627204030227	0.739473684210526	0.985611510791367	0.127364438839849	0.679113185530922	0.0656565656565657	0.901492537313433	0.704883227176221	0.697819314641745	0.692015209125475	0.875486381322957	0.932735426008969	0.372093023255814	0.460587326120556	0.962406015037594	0.963713980789755	0.990963855421687	0.993435448577681	0.505231689088191	0.955771305285868	0.272340425531915	0.990384615384615	0.187760778859527	0.820547945205479	0.859327217125382	0.423580786026201	1	0.544731610337972	0.952727272727273	0.963483146067416	0.283928571428571	0.775320139697322	0.986301369863014	0.99614890885751	0.385135135135135	0.426523297491039	0.905956112852665	0.194244604316547	0.525925925925926	0.123595505617978	0.753341433778858	0.0126760563380282	0.892561983471074	0.992822966507177	0.814977973568282	0.0596330275229358	0.998439937597504	0.970747562296858	0.629575402635432	0.173144876325088	0.111825192802057
Glycine, serine and threonine metabolism	0.799043062200957	0.196304849884527	0.864754098360656	0.94750656167979	0.445765230312036	0.552859618717504	0.195845697329377	0.363888888888889	0.8	0.797695262483995	0.920892494929006	0.211165048543689	0.98981077147016	0.513333333333333	0.81157469717362	0.779803646563815	0.519568151147099	0.660869565217391	0.585106382978723	0.00382409177820268	0.591511936339523	0.388724035608309	0.639517345399698	0.285276073619632	0.930184804928131	0.971137521222411	0.0739371534195934	0.592636579572447	0.139573070607553	0.332699619771863	0.363636363636364	0.454545454545455	0.0586734693877551	0.966292134831461	0.540192926045016	0.119402985074627	0.238219895287958	0.533333333333333	0.835443037974684	0.991951710261569	0.713881019830028	0.915	0.633405639913232	0.803973509933775	0.415451895043732	0.927849927849928	0.414921465968586	0.815361890694239	0.678571428571429	0.865671641791045	0.631578947368421	0.655030800821355	0.0872727272727273	0.564873417721519	0.955696202531646	0.93984962406015	0.933236574746009	0.202046035805627	0.862778730703259	0.864029666254635	0.669421487603306	0.771670190274841	0.247619047619048
Glycolysis / Gluconeogenesis	0.672566371681416	0.9553264604811	0.541457286432161	0.995419847328244	0.939516129032258	0.180904522613065	0.975	0.996904024767802	0.983277591973244	0.917159763313609	0.979838709677419	1	0.952574525745257	0.246376811594203	0.115527950310559	0.983717774762551	0.577319587628866	1	0.987823439878234	0.786641929499072	0.924812030075188	0.180939226519337	0.974576271186441	0.725563909774436	0.839835728952772	0.952141057934509	0.595446584938704	0.772527472527473	0.203125	0.989224137931034	0.3810888252149	0.549828178694158	0.614705882352941	0.988077496274218	0.782923299565847	0.811965811965812	0.926686217008798	0.166435506241331	0.949671772428884	0.83531746031746	0.671490593342981	1	0.983455882352941	0.760197775030902	0.992094861660079	0.912466843501326	0.929889298892989	0.98377581120944	0.7568	0.27112676056338	0.870757180156658	0.533613445378151	0.76036866359447	0.925465838509317	0.827995255041518	0.667087011349306	0.932157394843962	0.98314606741573	0.969849246231156	0.996551724137931	0.690751445086705	0.998178506375228	0.8
Glycosaminoglycan biosynthesis	0.942942942942943	0.233676975945017	0.478260869565217	0.91830985915493	1	0.277777777777778	0.403908794788274	0.788148148148148	0.993957703927492	1	0.912698412698413	0.71900826446281	0.359848484848485	0.760204081632653	0.720930232558139	0.0803212851405622	0.256997455470738	0.0646319569120287	0.101408450704225	0.895196506550218	0.290322580645161	0.363636363636364	0.0257234726688103	0.482876712328767	0.275720164609054	0.257748776508972	0.998198198198198	0.0866141732283465	0.0450928381962865	0.889130434782609	0.00627943485086342	0.930424528301887	0.698027314112291	0.720116618075802	0.447058823529412	0.242718446601942	0.269349845201238	0.108695652173913	0.825263157894737	0.456349206349206	0.961019490254873	0.286842105263158	0.933035714285714	0.760204081632653	0.616133518776078	0.041044776119403	0.203045685279188	0.965166908563135	0.284313725490196	0.050328227571116	0.324797843665768	1	0.865079365079365	0.0062402496099844	0.896882494004796	0.00418410041841004	0.00364963503649635	0.865361077111383	0.444821731748727	0.186666666666667	0.0402144772117962	0.480373831775701	0.982332155477032
Glycosaminoglycan degradation	0.706467661691542	0.237885462555066	0.882947976878613	0.894865525672372	0.935754189944134	0.0936073059360731	0.693548387096774	0.736585365853659	0.733333333333333	0.99609375	0.339882121807466	0.570159857904085	0.853403141361257	0.991289198606272	0.990476190476191	0.197309417040359	0.840409956076135	0.480988593155894	0.34375	0.704103671706264	0.817777777777778	0.342639593908629	0.80495867768595	0.0357142857142857	0.920318725099602	0.160270880361174	0.0972477064220184	0.670212765957447	0.995348837209302	0.170731707317073	0.867132867132867	0.946058091286307	0.390663390663391	0.48	0.476190476190476	0.896373056994819	0.490384615384615	0.988888888888889	0.639705882352941	0.870967741935484	0.879338842975207	0.525581395348837	0.973025048169557	0.681818181818182	0.9872	0.972451790633609	0.915824915824916	0.376021798365123	0.467256637168142	0.938461538461538	0.433908045977011	0.895074946466809	0.89209726443769	0.741319444444444	0.204545454545455	0.903614457831325	0.768	0.970930232558139	0.700179533213645	0.692946058091286	0.328151986183074	0.395437262357414	0.944927536231884
Glycosphingolipid biosynthesis	0.988472622478386	0.919439579684764	1	0.4141689373297	0.997122302158273	0.971619365609349	0.89367816091954	0.468181818181818	0.907575757575758	0.643920595533499	0.91796875	0.571782178217822	0.117397454031117	0.732673267326733	0.586577181208054	0.361263736263736	0.461738002594034	0.29695885509839	0.0930232558139535	0.318471337579618	0.570300157977883	0.958466453674121	0.918367346938776	0.977491961414791	0.985294117647059	0.400337837837838	0.987410071942446	0.446135831381733	0.549738219895288	0.933618843683084	0.8128	0.859903381642512	0.771653543307087	0.935574229691877	0.987381703470032	0.798825256975037	0.106858054226475	0.777777777777778	0.624737945492662	0.960079840319361	0.307458143074581	0.668852459016393	0.981851179673321	0.909871244635193	0.31311706629055	0.882022471910112	0.237209302325581	0.329192546583851	0.0707236842105263	0.936681222707424	0.616361071932299	0.9002079002079	0.163461538461538	0.488151658767773	0.898408812729498	0.719736842105263	0.764872521246459	0.812578616352201	1	0.736276849642005	0.948979591836735	0.404805914972274	0.835443037974684
