	X0100.015.007	X0285.015.009	X1000.015.002	X1005.015.008	X1009.015.013	X1011.015.015	X1013.015.017	X1015.015.019	X1016.015.020	X1017.015.021	X1018.015.022	X1019.015.023	X1051.016.036	X1058.016.043	X1084.016.071	X1089.016.076	X1092.016.079	X1106.016.093	X1150.016.137	X1155.016.142	X1158.016.145	X1161.016.148	X1163.016.150	X1184.016.171	X1190.016.177	X1195.016.182	X1204.016.191	X1435.019.073	X1480.019.118	X1484.019.122	X1486.019.124	X1500.019.138	X1503.019.141	X1504.019.142	X1526.019.164	X1535.019.173	X1537.019.175	X1541.019.179	X1542.019.180	X1543.019.181	X1544.019.182	X1545.019.183	X1547.019.185	X1551.019.189	X1553.019.191	X1554.019.192	X1555.019.193	X1556.019.194	X1557.019.195	X1558.019.196	X1559.019.197	X1563.019.201	X1564.019.202	X1565.019.203	X1566.019.204	X1567.019.205	X1568.019.206	X1569.019.207	X1571.019.209	X1573.019.211	X1575.019.213	X1576.019.214	X1581.019.219	X1290.018.076	X1254.018.040	X1286.018.072	X1260.018.046	X1258.018.044	X1242.018.028	X1238.018.024	X1230.018.016	X1264.018.050	X1252.018.038	X1244.018.030	X1232.018.018	X1228.018.014	X1248.018.034	X1348.018.134	X1340.018.126	X1338.018.124	X1328.018.114	X1334.018.120	X1324.018.110	X1310.018.096	X1318.018.104	X1320.018.106	X1326.018.112	X1322.018.108	X1316.018.102	X1314.018.100	X1302.018.088	X1304.018.090	X1308.018.094	X1300.018.086	X1306.018.092	X1294.018.080	X1298.018.084	X1292.018.078	X1288.018.074	X1282.018.068	X1276.018.062	X1272.018.058	X1278.018.064	X1280.018.066
"NDUFB4", "UQCRC1", "CYB5R3", "UQCRFS1", "COX5A", "SDHD", "IDH2", "MRPL11", "MPC1", "COX6B1", "SLC25A11", "SDHB", "NDUFC2", "TIMM10", "PDHX", "COX7C", "GPX4", "NDUFAB1", "COX4I1", "IDH1", "NQO2", "UQCRH", "COX11", "NDUFA1", "TIMM50", "NDUFB6", "ATP5F1C", "IDH3B", "ATP5MC3", "LDHB", "ATP5MF", "ECHS1", "NDUFA4", "ACAA1", "CS", "ATP6V1G1", "PHB2", "DLD", "UQCRQ", "MRPS15", "SDHC", "MFN2", "COX15", "TIMM17A", "AFG3L2", "IDH3G", "NNT", "UQCRC2", "PDHA1", "COX7A2L", "UQCRB", "NDUFS3", "ACADSB", "SUPV3L1", 
"ATP5F1A", "TOMM70", "RHOT1", "COX7B", "POR", "VDAC2")	c("ATP6V0C", "MAOB", "MRPS12", "TIMM10", "ECI1", "NDUFS7", "MRPL11", "FXN", "CPT1A", "ATP5MC1", "SLC25A12", "TIMM13", "ECH1", "NDUFA7", "SLC25A20", "TIMM8B", "ATP5F1D", "RHOT2", "NDUFV1", "CYC1", "MRPL15", "NDUFC1", "CYB5R3", "COX10", "UQCR10", "ALAS1", "NDUFB7", "TCIRG1", "GPI", "PHB2", "UQCRC1", "OXA1L", "COX15", "SLC25A11", "MTRR", "UQCRQ", "ETFB", "RETSAT", "COX5B", "LDHB", "FH", "MDH2", "IDH3B", "SLC25A4", "CYB5A", "SLC25A5", "SURF1", "NNT", "ATP5MC2", "COX8A", "AFG3L2", "POR", "HSD17B10", "GOT2", 
"COX11", "CS", "NQO2", "MFN2", "IDH2", "VDAC2", "ACADVL", "ECHS1", "MRPL35", "ATP5ME", "TIMM50", "VDAC1", "ACAA1", "HADHB", "ATP5MC3", "NDUFS8", "NDUFB2", "ATP5PD", "DECR1", "SUCLG1", "COX5A", "NDUFS6", "HADHA", "GPX4", "NDUFA3", "UQCRFS1", "MPC1", "LRPPRC", "BAX", "MRPS11", "ATP5F1A", "MGST3", "NDUFB4", "ATP5F1B", "NDUFB8", "NDUFB6", "SLC25A3", "FDX1", "ATP5F1C")	c("SLC25A12", "PDP1", "BCKDHA", "OXA1L", "ACADSB", "ABCB7", "ALAS1", "PDHB", "MFN2", "SDHD", "IDH3B", "PDHX", "MRPS15", "NDUFB4", "IDH3G", "LDHA", "AFG3L2", "ATP1B1", "CS", "SDHB", "FH", "HADHA", "OPA1", "PHB2", "PDHA1", "NDUFS2", "VDAC1", "ALDH6A1", "MRPS11", "ETFDH", "ATP6V1C1", "ATP5F1C", "IDH1", "LDHB", "COX6A1", "RHOT2", "NDUFV1", "SUCLA2", "CYC1", "COX8A", "COX4I1", "TCIRG1", "SLC25A3", "DECR1", "OAT", "MRPL34", "GLUD1", "RHOT1", "HADHB", "COX5B", "ETFA", "ATP5MC1", "NDUFA9", "NDUFS7", "ATP5F1D", 
"ATP6V1G1", "COX5A", "ISCU", "SLC25A5", "GOT2", "IMMT", "PMPCA", "ATP5PB", "MRPS12", "RETSAT", "DLD", "COX6B1", "ATP5F1B", "ECHS1", "UQCRC1", "MRPL11", "NDUFS8", "FDX1", "ATP5PO", "CASP7", "SDHA", "NDUFA1", "UQCRC2", "ATP5F1A", "ATP6V0B", "ATP6V1E1", "MRPS22", "ATP6V0C", "UQCRH", "NDUFS4", "DLST", "CYB5A", "HSD17B10", "TOMM22", "MDH1", "COX11", "ATP6V1H", "LRPPRC", "GPI", "IDH3A", "NQO2", "TIMM50", "TOMM70", "SLC25A11", "TIMM13", "BAX", "NDUFA2", "SUCLG1", "NDUFA5", "TIMM17A", "MRPL35", "NDUFB6", 
"NDUFA6", "MPC1", "NDUFA4", "VDAC2", "ACADM", "DLAT", "ATP5MC3", "MDH2", "NDUFS6", "NDUFS3", "UQCRB")	c("MAOB", "POLR2F", "PHYH", "FXN", "SLC25A4", "ACAT1", "BDH2", "MGST3", "ALDH6A1", "PDK4", "NDUFB6", "CYB5A", "GPX4", "NDUFA8", "NDUFB1", "NDUFB8", "UQCRQ", "NDUFB3", "NDUFB2", "ISCA1", "VDAC3", "PRDX3", "COX6C", "NDUFAB1", "NDUFB5", "NDUFA2", "IDH1", "COX7A2L", "ACADM", "NNT", "TIMM9", "ATP5ME", "ETFB", "ACADSB", "LRPPRC", "MTX2", "NDUFA5", "MPC1", "NDUFC1", "SURF1", "MRPL11", "ECI1", "NDUFB7", "SDHC", "TIMM10", "MTRR", "COX7C", "COX11", "ATP5MG", "AIFM1", "ISCU", "NDUFA4", "POR", "UQCRB", "ATP5MC2", 
"ATP5PF", "NDUFA1", "ECH1", "LDHB", "COX15", "SUPV3L1", "UQCR10", "ACO2", "UQCR11", "ATP5PB", "ATP5F1E", "MRPL35", "NDUFV1", "COX10")	c("PDK4", "TIMM9", "ACAA2", "LDHA", "NDUFV2", "PDP1", "SLC25A20", "COX7B", "TIMM10", "ETFDH", "ATP6V1E1", "ATP5PO", "SDHD", "VDAC2", "UQCRH", "COX6C", "ATP6V1G1", "SUPV3L1", "TIMM17A", "ATP5MC3", "NDUFC2", "SUCLG1", "GOT2", "MRPL15", "NDUFS4", "NDUFA9", "MRPS22", "NQO2", "ATP6V1D", "TIMM8B", "SUCLA2", "ACAA1", "UQCRB", "NDUFB4", "COX6B1", "ABCB7", "RETSAT", "SLC25A3", "IMMT", "CS", "COX7A2L", "TOMM70", "TOMM22", "COX15", "CYCS", "MRPL35", "LRPPRC", "SLC25A5", "COX10", "HCCS", "ATP6V0B", "UQCR10", 
"NDUFS2", "ATP5PF", "ATP5F1B", "DLST", "FH", "FXN", "CASP7", "PDHA1", "ATP5MG", "DLD", "GLUD1", "COX7A2", "ATP6V1H", "AFG3L2", "ATP5PB", "IDH3A", "NDUFS6", "HSPA9", "PDHX", "LDHB", "ETFA", "OPA1", "IDH3B", "NDUFB6", "MTX2", "MTRR", "ATP5F1E", "MRPS12", "MRPS30", "GRPEL1", "ATP5F1C", "ATP6V1C1", "NDUFC1", "ATP5MC1", "NDUFS1", "NDUFA4", "MRPS11", "NDUFB1", "ATP6V0E1", "UQCRQ", "COX5A", "NDUFA2", "CPT1A", "NDUFA6", "DECR1", "BCKDHA", "UQCRC2", "VDAC1", "COX4I1", "NDUFAB1", "SURF1", "ATP5PD", "UQCRFS1", 
"COX7C", "NDUFS3", "MDH1", "HADHB", "MRPS15", "ISCA1", "PDHB", "NDUFB5", "RHOT1", "TIMM50", "ATP5F1D")	c("LDHA", "ACAA2", "PDP1", "NDUFV2", "CYCS", "VDAC2", "ATP5MC3", "MRPS12", "UQCRH", "CYC1", "GOT2", "ETFA", "TIMM8B", "PDHA1", "TIMM13", "ATP5F1D", "TIMM10", "HSD17B10", "TCIRG1", "TOMM22", "SLC25A5", "ACAA1", "BCKDHA", "MRPL15", "MRPS15", "COX7B", "CS", "ATP6V0C", "GRPEL1", "PHB2", "UQCRC2", "IDH3B", "NDUFS7", "MFN2", "OGDH", "IDH3A", "UQCRFS1", "UQCRC1", "ATP5MC1", "HCCS", "SLC25A3", "COX10", "ATP5F1B", "COX4I1", "DLST", "ATP5PO", "NDUFA9", "MRPS11", "MDH2", "SUCLG1", "BAX", "COX8A", "TIMM17A", 
"GPI", "ATP5PF", "ATP5F1C", "AFG3L2", "RETSAT", "NQO2", "ATP6V1G1", "ATP6V0B", "NDUFA6", "OPA1", "NDUFB4", "ATP5PD", "ETFDH", "ATP5ME", "HTRA2", "TIMM50", "SUCLA2", "LRPPRC", "MRPS22", "COX5B", "SDHB", "ATP5MF", "ATP1B1", "DLD", "NDUFS6", "UQCRQ", "UQCR11", "HSPA9", "COX5A", "COX6B1", "SLC25A11", "NDUFS2", "COX6C", "NDUFB3", "ATP5MG", "TOMM70", "ATP5PB", "NDUFB6", "MRPS30", "ATP6V0E1", "SDHD", "MRPL35", "GLUD1", "ETFB", "ATP6V1E1", "COX7A2", "DLAT", "RHOT2", "ATP6V1F", "FH", "COX7C", "COX6A1", "LDHB", 
"CPT1A", "NDUFS1", "PDHX", "MRPL34")	c("MAOB", "NDUFA7", "POLR2F", "ACAT1", "PHYH", "MTRR", "SLC25A4", "HTRA2", "NDUFB1", "MTX2", "TIMM8B", "IDH3A", "OGDH", "CYCS", "COX6C", "NDUFV2", "VDAC3", "ATP5F1E", "NDUFB2", "NDUFC1", "NDUFA4", "NDUFAB1", "UQCRQ", "ATP5ME", "COX17", "NDUFB6", "NNT", "SLC25A20", "FDX1", "MGST3", "MTRF1", "SUPV3L1", "COX15", "COX7B", "NDUFA9", "NDUFA8", "COX10", "ATP6V1D", "ECHS1", "TIMM9", "ACADM", "ALDH6A1", "NDUFB3", "CYB5A", "TIMM50", "PRDX3", "COX7A2", "ATP5MG", "MPC1", "SDHA", "COX7A2L", "ACO2", "HCCS", "NDUFA1", 
"ACADSB", "PDHA1", "GPX4", "NDUFB5", "CASP7", "TOMM22", "MRPS22", "NDUFC2", "UQCR10", "COX7C", "TIMM10", "LRPPRC", "MRPL11", "IDH1", "FH", "TOMM70", "ATP5MF", "MRPL15", "UQCRH", "SDHC", "CYC1", "GOT2", "ETFDH", "HSPA9", "ECI1")	c("MAOB", "FXN", "ALDH6A1", "IDH1", "PHYH", "ECI1", "RETSAT", "LDHB", "ACADSB", "AFG3L2", "MRPL34", "NDUFA8", "ATP5PO", "ECH1", "MRPL35", "NDUFB6", "MGST3", "COX11", "SURF1", "SLC25A12", "LRPPRC", "BDH2", "CYC1", "GPX4", "SUCLA2", "SLC25A4", "ETFB", "UQCRQ", "NNT", "CYB5A", "FDX1", "NDUFB5", "TIMM10", "ISCA1", "MRPS12", "NDUFS3", "OAT", "NDUFB1", "FH", "ATP5ME", "PHB2", "VDAC1", "OPA1", "NDUFA7", "SLC25A11", "NDUFB2", "NDUFS7", "UQCR10", "ATP5F1D", "NDUFS1", "NDUFA6", "TIMM13", "ATP5MC3", "UQCRC1", 
"NDUFB8", "ATP5MG", "POR", "COX15", "PMPCA", "PDHB", "DLD", "PRDX3", "COX6C", "NDUFS6", "MRPL15", "ACADM", "SLC25A3", "NDUFB7", "DLAT", "NDUFA5", "ATP5MC2", "ATP5PD", "COX4I1", "ATP5MC1", "NDUFS8", "GLUD1", "MRPS30", "SUPV3L1", "COX8A", "ACAT1", "MDH1", "ATP5F1A", "COX5A", "COX5B", "TOMM22", "ATP5PF", "UQCRFS1", "NDUFC2", "ETFDH", "ATP5F1C", "SLC25A20", "UQCR11", "NDUFAB1", "SUCLG1", "SLC25A5", "VDAC3", "HSPA9", "ATP5F1B", "NDUFA2", "NDUFV1", "SDHA", "PDK4", "UQCRH", "IDH3B", "ATP6V1C1", "ATP5MF", 
"TIMM50", "BCKDHA", "HADHB", "MRPS22", "COX6A1", "ATP5PB", "ABCB7", "GOT2", "TOMM70", "MRPS15", "TIMM8B", "ISCU")	c("BCKDHA", "IDH1", "RHOT1", "TIMM8B", "COX15", "ALDH6A1", "SLC25A20", "NDUFA7", "NDUFC2", "FXN", "ETFDH", "CYCS", "COX10", "UQCRQ", "FDX1", "COX11", "UQCR11", "MRPL35", "TIMM17A", "MTRF1", "HTRA2", "TOMM70", "HCCS", "MRPS30", "VDAC1", "CYB5A", "IDH3A", "RETSAT", "ALAS1", "ACADSB", "ATP1B1", "SDHB", "PDHX", "MRPL34", "ATP5PO", "NDUFS1", "NDUFA6", "COX17", "MTRR", "COX6C", "ATP6V1F", "ACAA1", "MTX2", "NDUFB6", "DLD", "NDUFB2", "UQCR10", "TIMM10", "COX5A", "ATP6V0B", "ECI1", "COX4I1", "MPC1", "NDUFB7", 
"SLC25A11", "MRPS11", "SLC25A3", "HSD17B10", "ACADM", "OXA1L", "NDUFA4", "OGDH", "SURF1", "NDUFB1", "NDUFS6", "MRPL15", "NQO2", "RHOT2", "ATP5MC3", "MRPS12", "MRPS22", "ATP5PD", "AFG3L2", "TIMM13", "COX7A2", "ATP5PB", "NNT", "NDUFS4")	c("SLC25A20", "NDUFC2", "MTX2", "ETFDH", "NDUFB2", "TIMM8B", "ECI1", "CPT1A", "OGDH", "MRPS30", "ATP5PF", "NDUFA6", "FDX1", "COX6C", "ACAA2", "FXN", "SLC25A11", "LDHA", "NDUFA8", "COX15", "NDUFC1", "ACAT1", "UQCR11", "MRPL15", "TIMM10", "UQCR10", "MRPL11", "ATP5ME", "NDUFA9", "ETFB", "UQCRQ", "COX8A", "NDUFB6", "TOMM22", "HTRA2", "NDUFB1", "NDUFS4", "NDUFAB1", "ATP5MG", "UQCRC1", "TIMM9", "SURF1", "IMMT", "MRPS12", "RETSAT", "VDAC3", "ABCB7", "COX5A", "HCCS", "COX7B", "NNT", "COX7A2L", "ECH1", "COX4I1", 
"GLUD1", "AIFM1", "HSD17B10", "NDUFS3", "ATP6V1F", "GRPEL1", "DLD", "NDUFA4", "IDH3B", "COX17", "MRPL34", "ATP5MC3", "COX7A2", "COX7C", "ATP5F1C", "UQCRFS1", "ATP5MC1", "SLC25A5", "LDHB", "NQO2", "MDH2", "MAOB", "PHB2", "NDUFA2", "SLC25A3", "ATP5F1A", "MRPS15", "VDAC1", "ATP6V1E1", "ATP5PO", "NDUFS6", "ATP5PD", "UQCRH", "NDUFS8", "HADHA", "UQCRB", "PHYH", "GOT2", "SDHA", "NDUFB3", "AFG3L2", "NDUFB5", "COX10", "ATP5F1D", "ALDH6A1", "ATP6V0E1", "MGST3", "OAT", "FH", "NDUFB4", "NDUFS2", "ATP5F1E", "TOMM70", 
"NDUFB7", "HADHB", "ATP5MF", "SDHC", "ATP5F1B", "SDHB", "IDH3A")	c("ALDH6A1", "BCKDHA", "ECH1", "ATP5F1D", "RETSAT", "AIFM1", "ETFA", "COX10", "NDUFS7", "ECI1", "PDHA1", "DLST", "SUCLG1", "HSD17B10", "HTRA2", "SLC25A20", "OGDH", "MRPL34", "NDUFA3", "NDUFA1", "MRPL11", "TIMM13", "IDH1", "GPI", "CYB5A", "ATP6V1D", "ETFDH", "ETFB", "NDUFS6", "PHYH", "HADHA", "ACAA1", "UQCRC2", "NNT", "CYB5R3", "BAX", "LDHA", "SLC25A11", "COX6B1", "SUCLA2", "CYCS", "HADHB", "NDUFV1", "ACADM", "NDUFB4", "NDUFB7", "SDHB", "MRPS12", "ATP5PD", "ECHS1", "ALAS1", "COX5B", "ATP5ME", "MRPS15", 
"MDH2", "NDUFS8", "IMMT", "ATP6V1F", "FXN", "ATP5MF", "RHOT1", "UQCRC1", "UQCR11", "COX5A", "TCIRG1", "COX4I1", "PHB2", "ATP5MC3", "GOT2", "GLUD1", "SDHC", "DECR1", "ATP5PF", "PDHX", "MRPS11", "TIMM8B", "CS", "COX15", "SLC25A5", "CYC1", "UQCR10", "NDUFS4", "ATP6V0E1", "UQCRFS1", "VDAC2", "TOMM22", "MRPS30", "CASP7", "ACAA2", "MDH1", "VDAC1", "POR", "IDH3B", "ATP5MC2", "SDHD", "FDX1", "LDHB", "COX8A", "ATP5MC1", "COX7C", "MRPS22", "SURF1", "ATP6V1H", "UQCRH", "PDHB", "NDUFB2", "ATP1B1", "FH", "NDUFB3", 
"MTX2", "GPX4", "NDUFA9", "UQCRQ", "ATP5F1C", "NDUFB1", "MFN2", "ATP5PO", "IDH3G", "MTRF1", "OAT", "DLAT", "SLC25A3", "NDUFS2")	c("CYB5A", "COX10", "PDP1", "SLC25A20", "MTRF1", "PDHA1", "MTX2", "ATP5MC1", "ETFDH", "SLC25A12", "GOT2", "ATP5PO", "SDHD", "COX6A1", "NDUFB8", "ACAA2", "UQCRH", "COX7B", "RETSAT", "MTRR", "COX6B1", "TCIRG1", "VDAC2", "COX11", "ATP6V1D", "SUCLA2", "ATP5F1D", "FH", "ATP5MC3", "MDH1", "TIMM9", "COX6C", "MRPS30", "MRPL35", "UQCRC2", "OXA1L", "RHOT2", "ACADSB", "MRPL11", "MRPS11", "ATP5MG", "ISCU", "NDUFB3", "HADHB", "ACADVL", "COX5B", "ALDH6A1", "NDUFV1", "MRPL34", "NDUFC1", "NDUFB5", "ATP5PB", "ACAA1", 
"TIMM10", "DECR1", "NDUFC2", "NDUFA4", "SURF1", "ACADM", "CPT1A", "NDUFS3", "ETFA", "COX5A", "COX4I1", "UQCR11", "ETFB", "COX15", "SLC25A5", "ECHS1", "NDUFA3", "NDUFA1", "MGST3", "AIFM1", "PHYH", "NNT", "UQCRB", "NDUFB4", "NDUFB1", "ATP6V1E1", "NDUFAB1", "NDUFA5", "UQCR10", "PMPCA", "COX8A", "SUCLG1", "HADHA", "BDH2", "IMMT", "LDHA", "ATP5F1B", "RHOT1", "PRDX3", "ATP5PD", "NDUFS2", "FDX1", "ATP5F1C", "IDH3B", "UQCRQ", "SLC25A3", "MRPS22", "UQCRFS1", "NDUFB6", "VDAC3", "HSPA9", "DLST", "CASP7", "TIMM8B", 
"CS", "NDUFS4", "BAX", "SDHB", "NDUFB7", "NDUFA9", "ATP5MC2", "PHB2", "AFG3L2", "TIMM17A", "NDUFA2")	c("MAOB", "ALDH6A1", "CYB5A", "PDK4", "ACAT1", "PHYH", "UQCRQ", "SLC25A4", "NDUFB3", "NDUFC2", "ACADM", "IDH1", "ATP5MC2", "COX15", "BCKDHA", "TIMM10", "ACADSB", "MRPL11", "ATP5ME", "NNT", "MTX2", "ATP5MC1", "FXN", "NDUFA8", "MPC1", "NDUFB5", "NDUFB6", "NDUFA2", "NDUFB2", "PRDX3", "UQCR11", "ETFB", "NDUFB1", "COX6C", "NDUFA5", "LRPPRC", "NDUFAB1", "SLC25A11", "UQCR10", "COX10", "SURF1", "NDUFB7", "GPX4", "POR", "NDUFB8", "ATP5MF", "CYC1", "ISCA1", "MRPL35", "VDAC3", "COX7A2L", "ABCB7", "ECHS1", "TIMM8B", 
"ATP5F1E", "DLAT", "NDUFS7", "ACO2", "SUPV3L1", "NDUFA1", "NDUFA3", "MGST3", "PDHB", "AFG3L2", "BDH2", "NDUFS3", "TIMM13", "TOMM22", "OXA1L", "PHB2", "NDUFS1", "COX7C", "CYB5R3", "MRPL15", "COX8A", "IDH2", "ATP5MG", "TIMM17A", "ECI1", "OAT", "ATP5PF", "TIMM50", "NDUFA4", "FH", "UQCRB", "SDHA", "SLC25A3", "ATP5PB", "ATP5PO", "NDUFC1", "COX6A1", "NDUFS8", "PMPCA", "LDHB", "SDHC", "CYCS", "ATP5F1A", "NDUFV1", "COX5B", "HADHB", "TOMM70", "POLR2F", "COX4I1", "COX7A2", "ATP5F1B", "VDAC1", "MRPS11", "ECH1", 
"ATP5PD", "COX17", "NDUFA9", "SLC25A12", "NDUFS4", "COX5A", "ISCU", "COX11", "GPI")	c("PDK4", "ACAT1", "NDUFB2", "NDUFB1", "ALDH6A1", "CYB5A", "TIMM8B", "ACAA2", "COX17", "NDUFB3", "SLC25A4", "MAOB", "FXN", "UQCR11", "NDUFA5", "NDUFB8", "UQCRQ", "ATP5F1E", "ATP5ME", "COX7A2L", "NDUFA7", "NDUFA8", "POLR2F", "NDUFA1", "CYCS", "PDP1", "ATP6V1F", "NDUFS4", "TIMM17A", "AIFM1", "NDUFA3", "ATP5PF", "COX7C", "NDUFAB1", "NDUFA6", "ATP1B1", "MRPS11", "ACADM", "COX7A2", "ATP5PB", "PRDX3", "UQCR10", "ATP5PD", "COX4I1", "DECR1", "NDUFS6", "ACO2", "UQCRFS1", "HCCS", "HSPA9", "NDUFB6", "SUPV3L1", 
"OAT", "TIMM13", "IDH2", "ATP5PO", "ECH1", "ECHS1", "VDAC3", "AFG3L2", "ATP6V0B", "PHYH", "ACADSB", "ECI1", "IDH3G", "UQCRB", "NDUFA4", "FDX1", "IDH3A", "PDHB", "ETFA", "MPC1", "SDHC", "POR", "ATP5MC3", "GRPEL1", "TIMM50", "ATP5MC2", "ATP6V0E1", "NDUFA2", "COX5B", "IMMT", "NDUFB5", "NDUFA9", "NDUFS1", "NDUFB7", "ETFB", "ATP5MF", "ATP6V1G1", "NNT", "ATP5F1C", "VDAC1", "ATP5MC1", "TOMM70", "ATP5MG")	c("NDUFA7", "BCKDHA", "ATP6V0C", "GPI", "NDUFA3", "POLR2F", "POR", "MRPL34", "IDH3G", "ATP5ME", "CYB5R3", "NDUFS7", "RHOT2", "ACADVL", "ATP5F1D", "IDH2", "NDUFV1", "NDUFS8", "HTRA2", "MAOB", "ATP5MC2", "SLC25A4", "ALDH6A1", "ATP6AP1", "OXA1L", "TIMM13", "IDH1", "ECH1", "COX8A", "ATP6V1F", "ETFB", "MRPS11", "GPX4", "CYC1", "PMPCA", "MDH2", "SLC25A11", "NDUFS6", "ATP5PD", "HADHA", "SDHA", "ATP5MC1", "VDAC1", "HSD17B10", "BDH2", "SDHC", "RETSAT", "HCCS", "CYB5A", "SURF1", "DLAT", "NDUFB7", "IDH3B", 
"ECI1", "ACO2", "UQCRC1", "ATP5PO", "NDUFA1", "MGST3", "PHB2", "PHYH", "MRPS12", "ECHS1", "PDHB", "COX5B", "TIMM50", "AFG3L2", "ACADSB", "COX5A", "ATP5MF", "TCIRG1", "COX6B1", "ISCU", "BAX", "MFN2", "TIMM10", "NDUFS2")	c("BCKDHA", "BDH2", "COX6A1", "TCIRG1", "PDP1", "SDHD", "RHOT2", "NDUFB8", "SLC25A12", "ACADVL", "SUCLA2", "ALDH6A1", "GLUD1", "ETFA", "NDUFS7", "SURF1", "VDAC2", "NDUFV1", "MTRF1", "UQCRC2", "DLST", "OXA1L", "MDH1", "ATP6V0E1", "ACADM", "ATP5MG", "MRPS30", "RHOT1", "HADHB", "ATP6V1D", "ACAA1", "ATP6V1H", "ATP6V0B", "IDH3G", "TIMM9", "PDHA1", "IDH1", "TIMM17A", "FXN", "COX6B1", "UQCR11", "NDUFS3", "NDUFS4", "PHB2", "DLD", "NDUFB5", "RETSAT", "CYC1", "GOT2", "HADHA", "COX7B", "NDUFA9", "ECH1", "CS", 
"UQCRC1", "ATP6V1E1", "PDHX", "ATP6AP1", "MRPL11", "LRPPRC", "SUCLG1", "SLC25A3", "NDUFS8", "ATP5F1A", "ATP5PB", "MRPL35", "NDUFS2", "LDHB", "NDUFA5", "ISCA1", "SUPV3L1", "PMPCA", "IMMT", "UQCRFS1", "ATP5F1D", "SLC25A5", "CYB5R3", "FH", "GPI", "IDH3B")	c("LDHA", "RETSAT", "SLC25A12", "ATP5F1D", "TCIRG1", "ETFDH", "VDAC2", "UQCRH", "MTRF1", "CS", "ATP5PO", "TIMM9", "NDUFS4", "NDUFV2", "ATP1B1", "RHOT1", "ATP6V1E1", "OXA1L", "MRPS12", "MRPL34", "ATP5MC3", "PDHX", "TIMM10", "CPT1A", "ATP5F1C", "SLC25A5", "HADHA", "NQO2", "ACAA1", "PHB2", "PDHA1", "MFN2", "UQCRC2", "SUCLA2", "ACADVL", "ETFA", "ATP5MC1", "IDH3B", "GOT2", "MDH2", "ACAA2", "ATP6V1H", "ATP6V0B", "SUCLG1", "RHOT2", "UQCRC1", "CYC1", "ATP6V0E1", "POLR2F", "SLC25A3", "GLUD1", "GRPEL1", "LDHB", 
"NDUFB4", "COX7B", "UQCR11", "DLST", "ATP6V0C", "ATP5F1B", "TIMM13", "NDUFS2", "NDUFV1", "HSD17B10", "NDUFS6", "HTRA2", "GPI", "MDH1", "COX5A", "COX6B1", "IMMT", "SDHB", "ECH1", "VDAC1", "NDUFA4", "MGST3", "ATP6V1F", "BCKDHA", "SDHD", "COX5B", "IDH1", "ABCB7", "SLC25A20", "MRPS15", "COX6C", "SLC25A11", "PMPCA", "BAX", "ATP5ME", "HADHB", "FH", "SDHA", "MRPL15", "ATP5F1A", "COX8A", "TOMM70", "UQCRB", "ATP5MG", "ETFB", "OAT")	c("MAOB", "PDK4", "POLR2F", "SLC25A4", "ACAT1", "PHYH", "MGST3", "COX11", "ACADVL", "ISCA1", "SDHA", "NDUFB8", "IDH2", "SLC25A12", "OAT", "CYB5A", "GPX4", "SUPV3L1", "IDH3G", "AFG3L2", "NDUFA5", "SDHD", "ACADSB", "MRPL11", "NDUFV1", "FDX1", "RHOT2", "PMPCA", "HSPA9", "PDHX", "RHOT1", "PRDX3", "POR", "BDH2", "ETFDH", "TIMM9", "GRPEL1", "SURF1", "NDUFS4", "ISCU", "TIMM50", "SUCLA2", "ECHS1", "ABCB7", "ATP5F1C", "COX6A1", "PDHB", "CYC1", "ATP5F1A", "NDUFS3", "ATP5F1B", "ECI1", "GLUD1", "NDUFC2", "ACO2", 
"ACADM", "UQCRFS1", "NDUFS8", "NDUFA1", "NDUFA4", "OPA1", "MRPS11", "DLAT", "COX5B", "LDHB", "IDH1", "NDUFS2", "NDUFB4")	c("MAOB", "NDUFV2", "RETSAT", "PDP1", "FDX1", "ETFDH", "ATP1B1", "NQO2", "VDAC2", "LDHA", "ATP5PO", "ACAA2", "CASP7", "MFN2", "LDHB", "ATP6V1H", "VDAC1", "HCCS", "GLUD1", "ACAA1", "HSD17B10", "ATP5PD", "MRPL15", "TOMM70", "ATP6V1E1", "NDUFA3", "OPA1", "NDUFS4", "ETFA", "MRPL34", "COX5A", "DLD", "COX7B", "ATP6V1F", "NDUFB1", "AFG3L2", "IDH1", "NDUFB4", "CS", "IDH3B", "UQCRH", "ATP5MC3", "NDUFA1", "NDUFA6", "ATP5F1E", "ATP5PF", "COX4I1", "TIMM8B", "COX8A", "PDHX", "ATP6V1C1", "SLC25A5", "DECR1", "MRPS11", 
